Contact Id,Tag Added,Should have Added,Status
oNCPKrdGgFSfORtt5hnZ,no,no,not-effected
Num1H7F8qyYTCNxwVQ33,no,no,not-effected
CL7oXwNRVmT8Lg2tWpQa,yes,question not found - skip add tag,effected
2abm1LePhn4EE2FBvf54,no,no,not-effected
wriVMNHO41giP1KfSejy,no,no,not-effected
pEX2iluEYMHtK153gGux,no,no,not-effected
SnpjYwT9coHZOHkEyRu0,no,no,not-effected
D1XTYcOqt0iMEixKlKt5,yes,question not found - skip add tag,effected
caBvvwPoldJG8pZAPoeN,yes,question not found - skip add tag,effected
HywrUyBYDkCvRdGxun1J,yes,question not found - skip add tag,effected
x7Ad7lRa13EihN2EP5Hu,yes,question not found - skip add tag,effected
q5kD4MBumimhXbRUkjAP,yes,question not found - skip add tag,effected
q7s1A9LGAylaTFFWyXPa,yes,question not found - skip add tag,effected
CRwfih2NFmxHXmIyavUe,yes,question not found - skip add tag,effected
Ow083uHMG8Zi7NEirZTe,yes,question not found - skip add tag,effected
HrEAX4kxRhIS9bKWtAEl,no,no,not-effected
doj5kfmOvo5msIl2JhR1,yes,question not found - skip add tag,effected
slcCaJqHxjC36fHmram9,no,no,not-effected
CdyNxUCQwsWwFxqUkZbH,no,no,not-effected
DB3xyeWyyb7voxNM9jrK,no,no,not-effected
3MxQrP9z0QoVSQ91pteh,yes,question not found - skip add tag,effected
QgHASyQFPZAs3aXcnCBy,no,no,not-effected
aSgdn0NJhOF9LnmFsGT6,no,no,not-effected
bZZF4TGKXLxTQWyGnCE5,no,no,not-effected
FRSQ9HDAZSgGTFgNyHYv,no,no,not-effected
ZzcigGHg6eTlZzkFD2uW,no,no,not-effected
VpTdP1yreCzTTA2Xn4uy,no,no,not-effected
bt4VkY89hlQZfKdsdOif,no,no,not-effected
JqBUo5EQ7XFeOV0gX1H3,yes,question not found - skip add tag,effected
4WaPYO3wwfdr9HE18cKm,yes,question not found - skip add tag,effected
QCqPe92Jg5GwkfggmT5g,yes,question not found - skip add tag,effected
wIlufEM4pBbKwtjD1ccH,yes,question not found - skip add tag,effected
2Azls8AQ8gRban1HONcK,yes,question not found - skip add tag,effected
ckAy2Hlic6TU5cv2Ic48,yes,question not found - skip add tag,effected
NGIBzoortptCNoM4kxZ9,yes,question not found - skip add tag,effected
tORM80UWSsUGJgnVR3NJ,yes,question not found - skip add tag,effected
aOMTjPF1lk9ZOho9mnwa,yes,question not found - skip add tag,effected
l8iplhuE6yjQ2JQLbDz9,yes,question not found - skip add tag,effected
6KB5c8E1vcLFCgrdWslR,yes,question not found - skip add tag,effected
PIwj6uPeSCGQZ628LqIE,no,no,not-effected
bIMPcNcUtkNqjRB2FWof,yes,question not found - skip add tag,effected
Dnt3eJKPwfZel9zp8mhu,yes,question not found - skip add tag,effected
wSP8Gewjf9QCwil4pkGB,no,no,not-effected
vmMW2J8aLUUXgT265r3N,yes,question not found - skip add tag,effected
kYICVwYeZqOPRm7fiyMV,yes,question not found - skip add tag,effected
TKwhRowzvH9oOrFAZa0V,yes,question not found - skip add tag,effected
vyNySEaW8vask9SBe5JO,yes,question not found - skip add tag,effected
zP0UAdDCNoVGcpxrPBs7,yes,question not found - skip add tag,effected
FQEOtaE0z6pR80jSNbYw,yes,question not found - skip add tag,effected
rg7HW3DH1yZLGLcP7bee,yes,question not found - skip add tag,effected
wBNqf2VQ6cQPkIx8PmCd,yes,question not found - skip add tag,effected
7hR4Z0x8qb4otpLbAHzL,yes,question not found - skip add tag,effected
NeqpibWJtNz0RlJdGAmv,yes,question not found - skip add tag,effected
A6Oo2G8Urye38DtRUMwp,no,no,not-effected
zCtAruFjuU5owlRD7j6l,yes,question not found - skip add tag,effected
oHwpRLnsfMJK7SJcLSlI,yes,question not found - skip add tag,effected
26LRK2SccS7Lu9SzPav5,yes,question not found - skip add tag,effected
HQkt2XdLVGPbOeFEoiac,yes,question not found - skip add tag,effected
zxQX0WX14ksGaP1wdB9c,no,no,not-effected
xewp00jGrY37m8kmIokY,yes,question not found - skip add tag,effected
wT3OZ8dmBQLfW2gYr7Lz,yes,question not found - skip add tag,effected
NmdHU7Djrjky2BKYeAwt,yes,question not found - skip add tag,effected
PZ5KGR9KoBaWe82cl6ff,no,no,not-effected
9rOAPYv6CdtsKr2f38DC,yes,question not found - skip add tag,effected
nohgTlPNoeMhvoAeNPxU,yes,question found but answer not found - add tag,not-effected
3mZbypJ50CpTYCicRLjT,no,no,not-effected
EuHfHaZqsTksgSRRJs0H,yes,question not found - skip add tag,effected
0ddTcRxRJy1sonlONVAv,yes,question not found - skip add tag,effected
sF8Fyc7IlFWVY2MFOYm0,no,no,not-effected
0oR39bZAyRnGiZyNrhNj,yes,question not found - skip add tag,effected
Na7Bs6Fd37WE5oxsPT73,yes,question not found - skip add tag,effected
DK6VhycD6zTSkg4kjbgM,no,no,not-effected
1Rx3PAm2kq47GT8oECGq,yes,question not found - skip add tag,effected
PklHGOx7vJuvVwrVMSBz,yes,question not found - skip add tag,effected
NGoHdiYGRv2xkh4D7amx,yes,question not found - skip add tag,effected
hnRQVKefAZvULEGIR4mF,no,no,not-effected
VrI2D0dIaZWXQwg6GON5,no,no,not-effected
s2GbYFEs7giw6TtDU2Gn,no,no,not-effected
oa21tGkx1FaK2DU45xZS,no,no,not-effected
xUbKwv9Ed9MRPEzwEZn2,yes,question not found - skip add tag,effected
zqHFOU1ZoxoopLl8Dk13,no,no,not-effected
okMA8bP9aUhgSq5t5asX,no,no,not-effected
PQbj6TWvz4tbLjmTchBd,yes,question not found - skip add tag,effected
ON4kQFCFr5CCxcIUZ0Os,yes,question found but answer not found - add tag,not-effected
XCygDCHfECh9WGnBiiG0,yes,question not found - skip add tag,effected
ye5tJArANYVhFE5dJNnl,no,no,not-effected
xGyIA3oRWMHLaSah7qBN,yes,question not found - skip add tag,effected
ITtgEwM2WHaX1zFlWTcZ,yes,question not found - skip add tag,effected
LxWzidLkWlQaOy3LM59k,yes,question not found - skip add tag,effected
qTEc1sq8502BSbxixIvt,yes,question not found - skip add tag,effected
TVaQeqdUdI8X5NpFWbWD,no,no,not-effected
4PeWoOQpgrwOSJzmpVNh,yes,question not found - skip add tag,effected
FPQcM9GupXV8L3E8s86O,no,no,not-effected
kWIwyK2tjm6RZ71tcHoO,yes,question not found - skip add tag,effected
nisNMBmckd38S1v6XMAs,yes,question not found - skip add tag,effected
boRpzFjFEagmzHcdmmdu,yes,question not found - skip add tag,effected
c8K5YVFuDGIIM4odKo8N,yes,question not found - skip add tag,effected
xcxdcomgwaGeLNrSkik8,no,no,not-effected
mCatEtg5ruR5us7BaqBf,yes,question not found - skip add tag,effected
Tjcw9pffPXl49TIFYRnw,no,no,not-effected
bjdT5838hyiZNVXsc6GI,yes,question not found - skip add tag,effected
6VcruWmOcmosJxOaIT4J,yes,question not found - skip add tag,effected
hQl4pnYy5rciQyQ9yr3n,yes,question not found - skip add tag,effected
6nkwDNPF0Vwvww5nKdsr,yes,question not found - skip add tag,effected
Z334PQCbp4xAHCpIH2ie,no,no,not-effected
dyY1qAYIRsMuQjlFwYKr,yes,question not found - skip add tag,effected
uSjVeXU7qiTEopnRiFKk,no,no,not-effected
J8QxmcXIZP41bNxDa0Kn,no,no,not-effected
iD2Gwd9IIb6kTWEOgyrd,yes,question not found - skip add tag,effected
G2CUanzE6UqeoWvTCocq,no,no,not-effected
ejXEv65J96e1uqBL03Rw,no,no,not-effected
VZFaOX0nSOJIdBiqFGO5,yes,question not found - skip add tag,effected
1XRPnkaoIbQbgBY1EAeQ,no,no,not-effected
bZBb8FM24ox1019Vjjow,yes,question not found - skip add tag,effected
c8lRZP8jPDqQcspRURUQ,no,no,not-effected
VEXJFzVkouF1pKGXTrqQ,no,no,not-effected
w8HZoT5DHgjbZULUkI7c,no,no,not-effected
085JCjaeOoCnPtAxwT3e,no,no,not-effected
0qeTjtnTQ05Lptb6OPn4,yes,question not found - skip add tag,effected
XP7UeTbYALn7OLOPsPe8,yes,question not found - skip add tag,effected
1Qgaxl1lLnALivT9pmqY,yes,question not found - skip add tag,effected
VeYgrq6olkVUNg6acS8C,no,no,not-effected
UW1fprlIH3LAHqF5iSki,yes,question not found - skip add tag,effected
gVFf3C28YzH8ss3Yc2ut,yes,question not found - skip add tag,effected
M6oKE3Gpkqs6riR5xpSh,no,no,not-effected
NT9tC9gQTtr6nxZW5cT6,yes,question not found - skip add tag,effected
AXCduPzyke7B69y2iljF,no,no,not-effected
0x0gtGgImZUDxFmg4KrK,no,no,not-effected
2zmnp5MXNZvutBg50vwE,no,no,not-effected
7B5HbJSFIZn0I1MqH4I6,yes,question not found - skip add tag,effected
QxgBn2FuA5FmQwZmRsLw,no,no,not-effected
pP7srvyotrszixLhIFG3,yes,question not found - skip add tag,effected
KBvb07IJWYPxwq9SddnN,yes,question not found - skip add tag,effected
xsAr0NKjV12BnQSul7FV,yes,question not found - skip add tag,effected
t39ElKc6K5JrLSJHXocU,yes,question not found - skip add tag,effected
30X8RG2hNH5TogMj9rQI,no,no,not-effected
4Pv96DOcUyJJgwterEYe,yes,question not found - skip add tag,effected
nD6fcygL8wPB6imCLLtS,yes,question not found - skip add tag,effected
Xsc8OhVNGOTxA136lt50,yes,question not found - skip add tag,effected
qOV62zKZ41LZdQKzh10c,no,no,not-effected
PbDR1h1VZTNqYLh9Qh8l,no,no,not-effected
w6s2WGWJSnwUJ9eVwdb0,yes,question not found - skip add tag,effected
xJykdtuYMd3n09Q4wZcL,yes,question not found - skip add tag,effected
NqpKYc9unseotOsQBKuc,no,no,not-effected
dVfbX0fZJX6Mtayrvo5S,yes,question not found - skip add tag,effected
5htUbygbh82j8VB14Bhv,yes,question not found - skip add tag,effected
DoRGyEoT9oQjEzXhmfIQ,no,no,not-effected
CuZwhST9cry0dben4zMt,yes,question not found - skip add tag,effected
uxf0XlzOLANtzOieqGXK,no,no,not-effected
4pPbCW1OaDUZmq0URmPu,yes,question not found - skip add tag,effected
M9ItB93QNMHzQcmhtPBk,yes,question not found - skip add tag,effected
7HqpT7x4Neto0B8S4Peu,yes,question not found - skip add tag,effected
hubQrP98NcKVebE21tjl,yes,question not found - skip add tag,effected
DB5alzNQN8WGg7i5cA5U,no,no,not-effected
co1xfILoj5SBbrlUDP0O,yes,question not found - skip add tag,effected
9dXV4sbwDuyfTsM2PzVi,yes,question not found - skip add tag,effected
FOpYpXsUicKCNo4N8QBF,no,no,not-effected
zWpQcehsXT7EnuYJizZV,yes,question not found - skip add tag,effected
4FdEpA9YkUw8QW0JYc0D,no,no,not-effected
GgiyXzrGtJWm4FcNDFL1,yes,question not found - skip add tag,effected
LAJN6hmXRlUPG21I6cox,yes,question not found - skip add tag,effected
XzcXvu5TclfWaMCpfAyG,yes,question not found - skip add tag,effected
W84tEQxA4UeWsSBtj1s7,yes,question not found - skip add tag,effected
pOYBHp2JNXLAiVR3jK37,yes,question not found - skip add tag,effected
HOu9bWNHLt6Nu9rzHau7,yes,question not found - skip add tag,effected
wInyKeBhLL3BAKIYn2Yz,no,no,not-effected
33vWf1zfozSh4hoUY5Ww,no,no,not-effected
Gqluh7YswG9l60rdA04G,yes,question not found - skip add tag,effected
XZwfIxGXP35eMPqmmvBU,yes,question not found - skip add tag,effected
PDbDrmxJqwm1KIGniseW,no,no,not-effected
XUzINUZAnH8SnTPyo1xh,yes,question not found - skip add tag,effected
jlhjmlbhYLLrhBxkVj3e,no,no,not-effected
sQpPBt2zxv7qDLKCiANR,no,no,not-effected
ZHs2h0T6DwdLkiU6hrcu,no,no,not-effected
2HVjA1VAZT3AfbVI7Dbe,no,no,not-effected
x0c64aXEbBLxMIWv7GpM,no,no,not-effected
ADh0svUsB9fjk6xWnmxp,yes,question not found - skip add tag,effected
tu3zeYIH18KIkmYLkpph,yes,question not found - skip add tag,effected
YSUty8cI5xVdKWM9O3Kg,no,no,not-effected
IQhz5KyLPQre2r8W2aX9,yes,question not found - skip add tag,effected
0M5PR8CYyJTtV5keDG4h,no,no,not-effected
ZvMOlwxqY7OF1c4cXS10,yes,question not found - skip add tag,effected
2BFRPxXHVzLubwC6pElJ,no,no,not-effected
7REUnFttz77eXlFbOfjR,no,no,not-effected
TxY0N3t1EY3la0huN69h,no,no,not-effected
xsUPV4ULtQhrlS1ALsKx,yes,question not found - skip add tag,effected
oC3N1RkdeV8dowUfUPFl,yes,question not found - skip add tag,effected
6e918yqi8mzIYpCN9CoR,no,no,not-effected
UYp3hJt20mGtTF39APUq,yes,question not found - skip add tag,effected
YbY6U9qXKgVJtoJoGzBd,yes,question not found - skip add tag,effected
PexUvYrBzL1LCbY8vnR9,yes,question not found - skip add tag,effected
evmT4wg8wcCddiWLEA9z,yes,question not found - skip add tag,effected
Sv1vdTlU8CmWIjwE0Zeh,yes,question not found - skip add tag,effected
F2uPPYJb2JMyAEo7ZcHF,yes,question not found - skip add tag,effected
ud53GDgwN0WFSxHOBelA,yes,question not found - skip add tag,effected
NIgB9LrI4pBrhZUl5mz3,yes,question not found - skip add tag,effected
wagvk9uCItOOqK33qZKH,yes,question not found - skip add tag,effected
XOEWhXj03Jqenral4xPF,yes,question not found - skip add tag,effected
nhfRjZhlO4gLochrH2t9,yes,question not found - skip add tag,effected
P0znWUrgNfsHnowKx8Zq,yes,question not found - skip add tag,effected
QML13WU6EQEv6yjWoaee,yes,question not found - skip add tag,effected
fjuH8Pc47RLA6KXHdTQK,yes,question not found - skip add tag,effected
2LWcB0faDDfZ49uReEYE,yes,question not found - skip add tag,effected
aealBcg59SRTlxUKY1T1,yes,question not found - skip add tag,effected
ptwFymenHf53vMuZyt9N,yes,question not found - skip add tag,effected
Ip3tcVA54PRdxnkyWJJT,yes,question not found - skip add tag,effected
tKEo1d5uiGaUhYNQab98,yes,question not found - skip add tag,effected
MrIGBxuoegSx3MweR7ky,yes,question not found - skip add tag,effected
Ro5wZAHwvD6mAcYw9WfZ,yes,question not found - skip add tag,effected
Fy5jP3FaKdTgziuHi5n7,yes,question not found - skip add tag,effected
5GdjILwGOsb6En5nsUwb,no,no,not-effected
dLSB4lnnJENB5DfjX61B,yes,question not found - skip add tag,effected
bI1AD14azyU7vKvPqRux,yes,question not found - skip add tag,effected
L5g5t9grdVpMqzBQp34o,yes,question not found - skip add tag,effected
GwAeN9AXteeDsWmJgKPp,yes,question not found - skip add tag,effected
SVReMRlqMHDs3zsuIk0I,yes,question not found - skip add tag,effected
jdm8uH9ptEeafEPREAAg,yes,question not found - skip add tag,effected
lkcsCbUQSrUX73xJ7oZl,yes,question not found - skip add tag,effected
f8ZPFhRQpuffrqaDxDT6,yes,question not found - skip add tag,effected
9FCCNqpTg6qPKvO2wxGB,yes,question not found - skip add tag,effected
OALgk3kqPFcwWIs7gZtR,yes,question not found - skip add tag,effected
Qj2TCtz5TwxDdeo39IU2,yes,question not found - skip add tag,effected
YEwE9dNngfn1dWH2gcR1,yes,question not found - skip add tag,effected
BMGBN0PWwkMdciUFuA80,yes,question not found - skip add tag,effected
d2TgfMyNW7fOh9k5e9tk,yes,question not found - skip add tag,effected
6lPYfBOL3YkP86xVFfMa,yes,question not found - skip add tag,effected
2SZ3iqqvlMc44Levdqqo,no,no,not-effected
XmgPAolPd2LkS472qJ9j,yes,question not found - skip add tag,effected
688PDaBLxtHKoeoehGHz,yes,question not found - skip add tag,effected
j3dh3RFOHfQrd7I0MZ04,yes,question not found - skip add tag,effected
71s0n8jug9OaDP4yA1HH,yes,question not found - skip add tag,effected
BGXDSojk2bDyy1MaDeSp,yes,question not found - skip add tag,effected
edrct5z3RoYJKzWZ5PxI,yes,question not found - skip add tag,effected
UP9aNsZY42g1xmjuyXYN,yes,question not found - skip add tag,effected
Q6mpoyTn58haDmL8d7d6,yes,question not found - skip add tag,effected
Sc7EJNioyAuQ7iRnDZlf,yes,question not found - skip add tag,effected
0PyT8YHtziJF2DbaZFzT,yes,question not found - skip add tag,effected
oaoIKbs283nI8ym4eqqw,yes,question not found - skip add tag,effected
2Rbmeg9hCCFSnEnLmtos,yes,question not found - skip add tag,effected
oFSwBcMLc5IqhcrLp1qn,yes,question not found - skip add tag,effected
zslpih6cfTFBxWc9lcco,yes,question not found - skip add tag,effected
kSxPO2YxYFhioOigk0MW,yes,question not found - skip add tag,effected
hBJNZIW1zqjTUZD1lQZF,yes,question not found - skip add tag,effected
qsWY8jUKtTqoHbFPSOmF,no,no,not-effected
n8Vi8j6J6pJtZjNs7pls,yes,question not found - skip add tag,effected
arcinmzfJFdzuhYP7NX6,yes,question not found - skip add tag,effected
A65vtgG3iQpUGhGjaCIg,yes,question not found - skip add tag,effected
7jHA0UO1wVj4vefynVu2,yes,question not found - skip add tag,effected
ECgVFSbtYs01VjzB0YpG,yes,question not found - skip add tag,effected
LXLUHvsGmoWMAJEgobY6,yes,question not found - skip add tag,effected
AmcXl0Ehvdc3EDsS7RrK,yes,question not found - skip add tag,effected
9TYxdMAKGtwDV4svM77o,yes,question not found - skip add tag,effected
9iRU8QsLqbwqG25aeN2s,yes,question not found - skip add tag,effected
HPbxmLUC5Hmx397uzTEj,yes,question not found - skip add tag,effected
AffMckknipb5TgyPE9Jq,yes,question not found - skip add tag,effected
CBe7fhY34nsxUIbPOpUv,yes,question not found - skip add tag,effected
szwPqbb8xIlDJdr52U4N,yes,question not found - skip add tag,effected
JMAj8WevS6qPo5LDl43G,yes,question not found - skip add tag,effected
JNEpvD5K44fzVkKXTGeo,yes,question not found - skip add tag,effected
snoCgDjFzIOSdMbYyKGp,yes,question not found - skip add tag,effected
8hq8QzOBYK48pZsj6EVX,yes,question not found - skip add tag,effected
zoAzCcqOjI9QPkAjNYyf,yes,question not found - skip add tag,effected
WZZputZs7tmJzQCqBfiv,no,no,not-effected
w3UWnf7opC2v3xMvkZsS,yes,question not found - skip add tag,effected
omTEOoUQhX7nhkxWGjGn,yes,question not found - skip add tag,effected
Iy7Wgy6J29kRCY91Qn7n,yes,question not found - skip add tag,effected
Rex5SIOI6WZVAmgZ36cK,yes,question not found - skip add tag,effected
FmCE6iFi0oYRzSJ2nF0a,yes,question not found - skip add tag,effected
5B3w7xILyL76ZZiUh8qv,yes,question not found - skip add tag,effected
Qa93ghJXfyxzjEWH5mGs,yes,question not found - skip add tag,effected
TjpU4yAMVogKShtmCnSk,yes,question not found - skip add tag,effected
vIpNNKc17WzidUgYn3E3,yes,question not found - skip add tag,effected
CTCI4Y0wzOD5SKzyi9YQ,yes,question not found - skip add tag,effected
mxQqn7NjmOFLpDsHB1il,yes,question not found - skip add tag,effected
OrzXZFWF3I6NMz9qjEuT,yes,question not found - skip add tag,effected
PxURga8eDfSnMtHLZL0s,yes,question not found - skip add tag,effected
QF4r1lOXz3SCZp6gMvfk,yes,question not found - skip add tag,effected
x3kGsLvMCHK2Xw6HyLHK,yes,question not found - skip add tag,effected
BSttOuVHLnFjnyFn2baf,yes,question not found - skip add tag,effected
YlqWUf8DUhwTMLPNP7eA,no,no,not-effected
Fq6ICM5v9vVWnRWI2EaV,yes,question not found - skip add tag,effected
o729N1bpxqlhXtPoDrau,yes,question not found - skip add tag,effected
SaY6AIdObjETMlIltUeI,yes,question not found - skip add tag,effected
RUlkbwrNJYt2tHZvg9UH,yes,question not found - skip add tag,effected
rnwkLctJBQ8SlryR9Lb6,yes,question not found - skip add tag,effected
1TJXQ7NiJ1unzLieZuXC,yes,question not found - skip add tag,effected
aSF0cPY47yQFU11IgOV5,yes,question not found - skip add tag,effected
lu8DQEmmznF3QtE5KNpC,yes,question not found - skip add tag,effected
PyUt34eBbHe6QDucID7J,yes,question not found - skip add tag,effected
CjkBNj4PpKf1nxhp5pvy,yes,question not found - skip add tag,effected
eIctQwo7SMgRr9WIdfuP,yes,question not found - skip add tag,effected
QmSRt012GoXRVDjbrAb0,yes,question not found - skip add tag,effected
4wbhR5U4wEkeftUlV5FE,yes,question not found - skip add tag,effected
XcGEUgmxtMZuaPPKwsjW,yes,question not found - skip add tag,effected
iA6S9gLDr1iWPr9a9LyP,yes,question not found - skip add tag,effected
xKqwCnU5cynyZYvkeDdC,no,no,not-effected
ASvCQdGASTQLTCozBck6,no,no,not-effected
37wbiDnRli2nRqaWwsMr,no,no,not-effected
efxi06Mm3Pykzmle5q2x,yes,question not found - skip add tag,effected
DYzJr01LN3f27AYjRIxk,no,no,not-effected
WEfoPqOHsS10zNVLLSL2,no,no,not-effected
GhKnk3OtzFz7xUIwOO6Q,yes,question not found - skip add tag,effected
LNlia2SEy6ufh2bcMYRu,yes,question not found - skip add tag,effected
rsQOFoqUDuJXZ9PwjIrB,no,no,not-effected
v3hT3bTMoCEDoRcsqHVi,no,no,not-effected
NhiOEDEdJ8K2XXD3TUrg,no,no,not-effected
mnUEb6rim6avnApMKyNX,no,no,not-effected
2brv3wgTIaFYwbOMJ0oB,no,no,not-effected
5GhcIyBWZBxAkh5boYAb,no,no,not-effected
XwFOc8GfYsDxfvJjPI7S,yes,question not found - skip add tag,effected
60HaGuF2Ef53r5t5cYae,yes,question not found - skip add tag,effected
GhE52PATgxRntrdC7XHh,no,no,not-effected
KzlynKI1XFTlWZkFBcq6,yes,question not found - skip add tag,effected
3GvzFQLpPXPVSuxVmyre,yes,question not found - skip add tag,effected
IgrK6kY5bmiT3EAxWSXr,no,no,not-effected
DOSv2g4rpEmtmnlS46CI,no,no,not-effected
zLizD79a9VwlFU30KjKB,yes,question not found - skip add tag,effected
0ETYPhu0odiBsn88fasp,yes,question not found - skip add tag,effected
6jCb5umfUcsZL11rVqgr,no,no,not-effected
hYZmPfPLPQhjcbigwdYD,yes,question not found - skip add tag,effected
tsVv5WZwFKYmCPYbDfoj,yes,question not found - skip add tag,effected
HbBwX69JdSAo0ECXhsE2,yes,question not found - skip add tag,effected
GUqhQw9I8cuFR1xdhn4A,no,no,not-effected
jWzWRzfEMGK09d8S9JVq,no,no,not-effected
hm58FVUXtJEwcVtHMSex,yes,question not found - skip add tag,effected
nrMmVtDRK7sYXuz8zf4L,yes,question not found - skip add tag,effected
1ULJGp2x0qWjqfItbg8Z,no,no,not-effected
qfja0hl2p1L5x2LAC0wU,no,no,not-effected
FNxLnheFiA2XItsu1wz0,no,no,not-effected
d5zkxYIhiSlVYBBcs8gG,yes,question not found - skip add tag,effected
OMapZ4acDh7T4MyDMBxK,no,no,not-effected
9Ts37uzRXLD4FxLgJFbk,no,no,not-effected
LAVgGL6ummmOQw4gVPhk,yes,question not found - skip add tag,effected
ua0yGPBslpykGaq8zfYt,no,no,not-effected
7nnzN0069zWpCM6q6RP8,yes,question not found - skip add tag,effected
TSeJHEebXQHWuIZcT5qs,no,no,not-effected
lc4vRTf4hfPQd8EqBH71,yes,question not found - skip add tag,effected
A0r02JbFNfMnP6CeDx9c,yes,question not found - skip add tag,effected
emFyQT57R6QrFkT9G2rI,no,no,not-effected
VqR8ytSjrczEGxKvg7mn,no,no,not-effected
mDmgKIfYEVPX5zre5ZR6,yes,question not found - skip add tag,effected
x79cQRYJQdrmIEbC6p2P,yes,question not found - skip add tag,effected
Mmf5KVFeMJhfRYmQfdcq,yes,question not found - skip add tag,effected
G5Bqp17M5xJvkpWNfzMb,yes,question not found - skip add tag,effected
tTJrlDR9ojaT3w8NkgMk,no,no,not-effected
4WBGqNdeM0hSaExt2Ivy,no,no,not-effected
jQe5W0gFcw8ND9uUgY7H,no,no,not-effected
TNUC0sRRVXe00Iw61R5v,yes,question not found - skip add tag,effected
qXCIcbjS5X19uC3AQFFj,no,no,not-effected
lbDCYY5zH7srQ7E9q1dM,yes,question not found - skip add tag,effected
tFXA1G99kqIN2uKDKI6R,yes,question not found - skip add tag,effected
lRB9kZ1UxH1L5eaBZHCS,no,no,not-effected
Mc6JoUQoGntcEmcjB7pt,yes,question not found - skip add tag,effected
kv42COl4GnZKjbW2zqbi,no,no,not-effected
xhTe3aNeK8tzUo846FpL,yes,question not found - skip add tag,effected
R5GWKtAxModfZUshAlIV,no,no,not-effected
rjZsFroDHjB28Ya8AilA,no,no,not-effected
2MVUa8eBmLm0pHQ7DO3T,yes,question not found - skip add tag,effected
sAQfjGuS9saTMgXUIg1v,yes,question not found - skip add tag,effected
